Country	iso3c	ID	Caption	Provider	Artist	ArtistURL	License	LicenseURL	ImageName	InfoURL	FileURL	folder	CreditHTML	Format	Width	Height	iso2c
Moldova	MDA	2	Moldavan environmentalists are demanding tougher regulations on deforestation.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/MD.C.C_-_group_of_environmentalists_protesting_in_front_of_the_building_of_the_Parliament_of_Moldova_-_feb_2017.jpg/640px-MD.C.C_-_group_of_environmentalists_protesting_in_front_of_the_building_of_the_Parliament_of_Moldova_-_feb_2017.jpg	NA	NA	NA	NA	NA	MD
Mongolia	MNG	1	Mongolia’s two largest economic sectors are agriculture and mining.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Chahar_Youyi_Houqi_with_Niumingcun_and_Guangmingcun_village_and_open_pit_mine_west_of_Hongge%27ertuzhen_with_highway_G55_IMG_4061_Ulanqab_Inner_Mongolia.jpg/640px-Chahar_Youyi_Houqi_with_Niumingcun_and_Guangmingcun_village_and_open_pit_mine_west_of_Hongge%27ertuzhen_with_highway_G55_IMG_4061_Ulanqab_Inner_Mongolia.jpg	NA	NA	NA	NA	NA	MN
Mongolia	MNG	2	Ulaan Bataar has experienced significant health issues from air quality measurements registering 133 times higher for air pollution than what the World Health Organization considers safe.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Air_pollution_in_ulaanbaatar.jpg/640px-Air_pollution_in_ulaanbaatar.jpg	NA	NA	NA	NA	NA	MN
Mongolia	MNG	3	Mongolia’s population is increasing by over 50,000 more citizens a year due to a fertility rate since 2015 of almost three children per woman.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Mongolian_Youth.jpg/640px-Mongolian_Youth.jpg	NA	NA	NA	NA	NA	MN
Mongolia	MNG	4	Mongolian women still face challenges in the job market, in the political system in the university system.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Mongolian_women.jpg/640px-Mongolian_women.jpg	NA	NA	NA	NA	NA	MN
Montenegro	MNE	1	Montenegro is a small country along the Adriatic sea.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1502824420498-012d4c4f0c42?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=870&q=80	NA	NA	NA	NA	NA	ME
Montenegro	MNE	2	In education, Montenegro has achieved gender parity, and female enrolment is higher in tertiary education. A stamp features Svetlana Kana Radević, credited as the first female Montenegrin architect.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Svetlana_Kana_RadeviÄ‡_2021_stamp_of_Montenegro.jpg/640px-Svetlana_Kana_RadeviÄ‡_2021_stamp_of_Montenegro.jpg	NA	NA	NA	NA	NA	ME
Montenegro	MNE	3	As reported by the UNDP Montenegro’s overall Human Development Indicators are high.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Montenegro-02376_-_Flour_Square_in_Kotor_(10596522986).jpg	NA	NA	NA	NA	NA	NA	ME
Morocco	MAR	1	Morocco’s human activity has denuded much of the landscape of natural vegetation and large animals.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1624802294472-4dc449c1c127?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2670&q=80	NA	NA	NA	NA	NA	MA
Morocco	MAR	2	Water scarcity and poor soil conservation have led to soil erosion and desertification.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1569531955310-c02f71c2ddaf?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=987&q=80	NA	NA	NA	NA	NA	MA
Morocco	MAR	3	The Population Reference Bureau reports Morocco succeeded in expanding its family planning services throughout the country, closing gaps in modern contraceptive use among women in rural and urban areas.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1523457868410-60769d66e92b?ixid=MnwxMjA3fDB8MHxzZWFyY2h8NDM5fHxtb3JvY2NvfGVufDB8fDB8fA%3D%3D&ixlib=rb-1.2.1&auto=format&fit=crop&w=800&q=60	NA	NA	NA	NA	NA	MA
Mozambique	MOZ	1	Mozambique has had an average fertility rate of over 5 children per woman the past decade.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Mozambique009.jpg/640px-Mozambique009.jpg	NA	NA	NA	NA	NA	MZ
Mozambique	MOZ	2	80% of Mozambique’s population live in rural areas and depend on wood for cooking and for heating of water for domestic use, space heating and drying of foodstuffs.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1595761033910-f8993636082d?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2274&q=80	NA	NA	NA	NA	NA	MZ
Mozambique	MOZ	3	Mozambique ranks 180th out of 189 countries with a high Gender Inequality Index (GII) of 0.569.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Mozambique_cashew_processing_plant.jpg/640px-Mozambique_cashew_processing_plant.jpg	NA	NA	NA	NA	NA	MZ
Mozambique	MOZ	4	Habitat loss is causing humans and wildlife to share increasingly smaller living spaces. Both sides are losing in the conflicts that ensue, such as in and around the Delta of the Zambezi River.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/2_locals_in_a_canoe_in_the_Zambezi_river.jpg/640px-2_locals_in_a_canoe_in_the_Zambezi_river.jpg	NA	NA	NA	NA	NA	MZ
Myanmar	MMR	1	These hills used to be covered with tropical and subtropical moist broadleaf forests in the past.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Shan_Hills%2C_Myanmar%2C_Pastoral_landscape_in_remote_Myanmar_%28Burma%29.jpg/640px-Shan_Hills%2C_Myanmar%2C_Pastoral_landscape_in_remote_Myanmar_%28Burma%29.jpg	NA	NA	NA	NA	NA	MM
Myanmar	MMR	2	The overexploitation of fish stocks has contributed to a severe decline in Myanmar’s marine fish resources, reportedly by as much as 90 percent since 1979/80. (2).	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/IMG3688_Burma_Sittw%C3%A9_city_%28Akyab%29_Arakan_State_Fishers_harbour_%287313689214%29.jpg/640px-IMG3688_Burma_Sittw%C3%A9_city_%28Akyab%29_Arakan_State_Fishers_harbour_%287313689214%29.jpg	NA	NA	NA	NA	NA	MM
Myanmar	MMR	3	FP2020 reports the total fertility rate (TFR) in Myanmar has decreased from 4.7 to 2.3 (almost replacement rate) in the last 33 years.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Woman_with_child_Burma_3.jpg/640px-Woman_with_child_Burma_3.jpg	NA	NA	NA	NA	NA	MM
Namibia	NAM	1	Sustainable water use is a major issue in a dry country whose livestock, industrial and agriculture use compete for limited amounts.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Waterpump_on_farm_Nuiba%2C_Namibia.jpg/640px-Waterpump_on_farm_Nuiba%2C_Namibia.jpg	NA	NA	NA	NA	NA	NA
Namibia	NAM	2	Namibia was the first African country to incorporate protection of the environment into its constitution.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Namibia._mazzaliarmadi.it_wildlife_%282802882000%29.jpg/640px-Namibia._mazzaliarmadi.it_wildlife_%282802882000%29.jpg	NA	NA	NA	NA	NA	NA
Namibia	NAM	3	The past decade has seen average annual total fertility rates hover around 3 ½ children per woman putting increasing population growth pressures on resources.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Herero_lady_%283%29.jpg/640px-Herero_lady_%283%29.jpg	NA	NA	NA	NA	NA	NA
Nepal	NPL	1	The demand for fuel wood, timber, and land to grow more food is causing greater deforestation and land degradation.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Lete%2C_Slopes_of_Kali_Gandaki_Valley_2%2C_Nepal.jpg/640px-Lete%2C_Slopes_of_Kali_Gandaki_Valley_2%2C_Nepal.jpg	NA	NA	NA	NA	NA	NP
Nepal	NPL	2	Nepal has some of the worst air pollution of any country.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Air_pollution3.jpg/640px-Air_pollution3.jpg	NA	NA	NA	NA	NA	NP
Nepal	NPL	3	Negative forces such as child marriage still remain widespread with 7 percent of girls married by age 15 and 40 percent married by age 18.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Student_nepal.jpg/640px-Student_nepal.jpg	NA	NA	NA	NA	NA	NP
Netherlands	NLD	1	Traffic and transport account for the most environmental damage in the Netherlands.	FreeImages	NA	NA	NA	https://www.freeimages.com/license	NA	https://www.freeimages.com/photo/amsterdam-netherland-1214636	NA	NA	NA	NA	NA	NA	NL
Netherlands	NLD	2	The Netherlands has a population six times greater than what its country’s renewable resources can support sustainably.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Crowded_Netherlands_beach_with_mostly_adults.jpeg/640px-Crowded_Netherlands_beach_with_mostly_adults.jpeg	NA	NA	NA	NA	NA	NL
Netherlands	NLD	3	Every year the Netherlands incurs 31 billion euros worth of damage to the environment through the emission of harmful substances.	FreeImages	NA	NA	NA	https://www.freeimages.com/license	NA	https://www.freeimages.com/photo/dutch-landscapes-3-1410396	NA	NA	NA	NA	NA	NA	NL
New Zealand	NZL	1	In 2019 The Guardian reported that while New Zealand is famous for its birdlife, dozens of native species are now endangered thanks to introduced predators such as rats and stoats.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Red-billed_gull_colony%2C_KaikÅura%2C_New_Zealand_08.jpg/800px-Red-billed_gull_colony%2C_KaikÅura%2C_New_Zealand_08.jpg	NA	NA	NA	NA	NA	NZ
New Zealand	NZL	2	Fertilizers and animal manure from the country’s 27 million sheep and 10 million cattle are making waterways toxic and unswimmable due to high levels of bacteria such as E coli.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1606706193920-48aa6b9a9de6?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1470&q=80	NA	NA	NA	NA	NA	NZ
New Zealand	NZL	3	Increasing rates of urbanisation have put pressure on ageing sewerage systems, and stormwater infrastructure regularly gets overwhelmed, resulting in faecal contamination and regular closures of popular Auckland beaches.(1).	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Milford_Beach_Auckland.jpg/640px-Milford_Beach_Auckland.jpg	NA	NA	NA	NA	NA	NZ
Nicaragua	NIC	1	In the past 30 years, swaths of Nicaragua’s vast Caribbean forests have been destroyed by settlers clearing land for agriculture, ranchers pasturing cattle, and loggers harvesting precious wood, much of it being driven by poverty and population growth.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/FLII_Nicaragua.png/640px-FLII_Nicaragua.png	NA	NA	NA	NA	NA	NI
Nicaragua	NIC	2	Waterways in Nicaragua have been contaminated by gold mining, damaging fishing practices and ocean debris.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/FrontLines_Environment_Photo_Contest_Winner_-6_%285809039354%29.jpg/640px-FrontLines_Environment_Photo_Contest_Winner_-6_%285809039354%29.jpg	NA	NA	NA	NA	NA	NI
Nicaragua	NIC	3	The country’s fertility rate has declined gradually from six children per woman in the 1980s to approximately 2.4 per woman today.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Family_in_Central_Plaza_-_Leon_-_Nicaragua_%2831525409016%29.jpg/640px-Family_in_Central_Plaza_-_Leon_-_Nicaragua_%2831525409016%29.jpg	NA	NA	NA	NA	NA	NI
Niger	NER	1	Niger’s population growth rate has been the highest in the world with a fertility rate averaging over 7 children per woman since the 1950s.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Niger%2C_Filingu%C3%A9_%2841%29%2C_a_family.jpg/640px-Niger%2C_Filingu%C3%A9_%2841%29%2C_a_family.jpg	NA	NA	NA	NA	NA	NE
Niger	NER	2	Poor land management and unsustainable farming are rapidly degrading critical habitats.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Niger_millet_Koremairwa_1214.jpg/640px-Niger_millet_Koremairwa_1214.jpg	NA	NA	NA	NA	NA	NE
Niger	NER	3	Hippos in the Niger river south of Koure.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Hippos_niger_2006_river.jpg/640px-Hippos_niger_2006_river.jpg	NA	NA	NA	NA	NA	NE
Nigeria	NGA	1	The individual Nigerian consumes minimal resources yet as a whole the country has almost twice as many people than it can sustain.  A market in Lagos.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:2005_market_Lagos_Nigeria_12129005.jpg	NA	NA	NA	NA	NA	NA	NG
Nigeria	NGA	2	Environmental health-related risks are becoming a primary concern in Nigeria due to air pollution, water pollution, oil spillage, deforestation, desertification, erosion, and flooding.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Lagos_Street_at_high_tide.jpg	NA	NA	NA	NA	NA	NA	NG
North Korea	PRK	1	Scientific American reported people cut down trees on a massive scale, both for fuel but also to clear room for farming.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/North_Korea_tractor.jpg/640px-North_Korea_tractor.jpg	NA	NA	NA	NA	NA	KP
North Korea	PRK	2	Human Rights Watch reported the government also fails to protect or promote the rights of numerous at-risk groups, including women, children, and people with disabilities.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/North_Korea_%285015282819%29.jpg/640px-North_Korea_%285015282819%29.jpg	NA	NA	NA	NA	NA	KP
North Korea	PRK	3	Contraception use in North Korea is relatively high leading to a declining fertility rate that for the past two decades has been just below replacement.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/North_Korean_family_on_New_Year%27s_Day._%2812555792613%29.jpg/640px-North_Korean_family_on_New_Year%27s_Day._%2812555792613%29.jpg	NA	NA	NA	NA	NA	KP
Norway	NOR	1	The Norwegian government continues to promote an aggressive strategy of oil exploration for its prosperity.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Sleipner_oil_field.jpg/640px-Sleipner_oil_field.jpg	NA	NA	NA	NA	NA	NO
Norway	NOR	2	Norway is one of the world's largest exporters of seafood yet centuries of fishing have severely depleted fish stocks among species that were once the mainstays of the economy.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Henningsv%C3%A6r%2C_Lofoten%2C_Norway.jpg/640px-Henningsv%C3%A6r%2C_Lofoten%2C_Norway.jpg	NA	NA	NA	NA	NA	NO
Norway	NOR	3	Norway possesses some of the most extensive tracts of wilderness in Europe.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Wilderness_near_Bod%C3%B8_2_-_panoramio.jpg/640px-Wilderness_near_Bod%C3%B8_2_-_panoramio.jpg	NA	NA	NA	NA	NA	NO
Oman	OMN	1	Muscat is the capital and largest metropolitan city of Oman.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Muscat%2C_Oman_%D9%85%D8%B3%D9%82%D8%B7%D8%8C_%D8%B9%D9%85%D8%A7%D9%86_19.jpg/640px-Muscat%2C_Oman_%D9%85%D8%B3%D9%82%D8%B7%D8%8C_%D8%B9%D9%85%D8%A7%D9%86_19.jpg	NA	NA	NA	NA	NA	OM
Oman	OMN	2	The pressures from population growth are mounting especially around fresh water scarcity and increase in pollution from development.	FreeImages	NA	NA	NA	https://www.freeimages.com/license	NA	NA	https://images.freeimages.com/images/large-previews/e82/oman-9-1522488.jpg	NA	NA	NA	NA	NA	OM
Oman	OMN	3	Many young females in the country today are not only better educated than their mothers, but they are also better educated than their fathers and husbands.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Ev_school_visits.jpg/640px-Ev_school_visits.jpg	NA	NA	NA	NA	NA	OM
Pakistan	PAK	1	By investing in robust family planning programs, Pakistan can significantly pull more people out of poverty by improving maternal and infant survival, nutrition, educational attainment, the status of girls and women.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Girls_in_school_in_Khyber_Pakhtunkhwa%2C_Pakistan_%287295675962%29.jpg/640px-Girls_in_school_in_Khyber_Pakhtunkhwa%2C_Pakistan_%287295675962%29.jpg	NA	NA	NA	NA	NA	PK
Pakistan	PAK	2	The barren mountain is evidence of mass deforestation occurring here in Murree, Pakistan.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Deforestation_In_Murree.jpg/640px-Deforestation_In_Murree.jpg	NA	NA	NA	NA	NA	PK
Pakistan	PAK	3	Due to scarcity of rains in Quetta, the shape and natural look of Hanna Lake (one of the natural lakes of Pakistan) has been depleted by water pollution, and carelessness.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Hanna_lake_and_water_Pollution.jpg/640px-Hanna_lake_and_water_Pollution.jpg	NA	NA	NA	NA	NA	PK
Panama	PAN	1	With its tropical location linking Central and South America, Panama is rich in biodiversity and acts as an important corridor for species migration.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Atelopus_zeteki1.jpg/640px-Atelopus_zeteki1.jpg	NA	NA	NA	NA	NA	PA
Panama	PAN	2	The Convention on Biological Diversity stated that this continued growth has posed significant land use changes in the country of greater  agricultural expansion, urban sprawl and tourism.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Tourism_in_Boquete.jpg/640px-Tourism_in_Boquete.jpg	NA	NA	NA	NA	NA	PA
Panama	PAN	3	The government has launched the Gender Parity Initiative to increase the number of women in leadership positions, increase women’s participation in the labor workforce and close gender wage gaps. Erika Mouynes, Minister of Foreign Affairs of Panama.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Erika_Mouynes%2C_Minister_of_Foreign_Affairs_of_Panama_%28cropped%29.jpg/640px-Erika_Mouynes%2C_Minister_of_Foreign_Affairs_of_Panama_%28cropped%29.jpg	NA	NA	NA	NA	NA	PA
Papua New Guinea	PNG	1	The island is the third largest tropical rainforest in the world.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1615608178738-37d47d27c13d?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2274&q=80	NA	NA	NA	NA	NA	PG
Papua New Guinea	PNG	2	Growing exploitation by global industry of the country’s natural resources from fishing and logging to mining and agriculture.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/OkTediMine.jpg/640px-OkTediMine.jpg	NA	NA	NA	NA	NA	PG
Papua New Guinea	PNG	3	Papua New Guinea currently has high fertility rate of just over 3.5 children per woman.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1590364623978-7268baee5715?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2617&q=80	NA	NA	NA	NA	NA	PG
Paraguay	PRY	1	Vast resources are being exploited rapidly by large-scale agricultural activity that began in the 1980s, accompanied by massive deforestation in the country’s eastern region.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/ParaguayChaco_Clearings_for_cattle_grazing.jpg/640px-ParaguayChaco_Clearings_for_cattle_grazing.jpg	NA	NA	NA	NA	NA	PY
Paraguay	PRY	2	The yacare caiman (Caiman yacare) is endemic to Argentina, Bolivia, Brazil, and Paraguay.	FreeImages	NA	NA	NA	https://www.freeimages.com/license	NA	NA	https://images.freeimages.com/images/large-previews/99f/yacare-from-paraguay-1527762.jpg	NA	NA	NA	NA	NA	PY
Paraguay	PRY	3	A young woman in Asuncion Paraguay.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1519184733500-6b8da0436307?ixid=MnwxMjA3fDB8MHxzZWFyY2h8OXx8cGFyYWd1YXl8ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=800&q=60	NA	NA	NA	NA	NA	PY
Peru	PER	1	With an extensive coastline along the Pacific Ocean and the massive eastern part of the country home to a large swath of the Amazon rainforest, Peru has abundant natural resources enough to sustain 40% more citizens.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Lima_Peru_coastline_city.jpg/640px-Lima_Peru_coastline_city.jpg	NA	NA	NA	NA	NA	PE
Peru	PER	2	In 2018, Peru ranked 87th on the gender inequality index. Women have a labor force participation rate of almost 15% lower than men.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Woman_with_child_on_market_Peru.jpg/640px-Woman_with_child_on_market_Peru.jpg	NA	NA	NA	NA	NA	PE
Peru	PER	3	Sustainability is being eroded by population growth from above replacement fertility, massive immigration of Venezuelans and the demand for resources from the growing world population.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1568805647831-79a19e414f21?ixid=MnwxMjA3fDB8MHxzZWFyY2h8ODN8fHBlcnV8ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=500&q=60	NA	NA	NA	NA	NA	PE
Philippines	PHL	1	The current population is over 2.5 times greater than what is sustainable based on the natural resources available.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Pic_geo_photos_-_ph%3Dmm%3Dmanila%3Dintramuros%3Da._soriano_ave._%28near_manila_cathedral%29_-_public_crowd_-philippines--2015-0116--ls-.jpg/640px-Pic_geo_photos_-_ph%3Dmm%3Dmanila%3Dintramuros%3Da._soriano_ave._%28near_manila_cathedral%29_-_public_crowd_-philippines--2015-0116--ls-.jpg	NA	NA	NA	NA	NA	PH
Philippines	PHL	2	Home to the world’s longest discontinuous coastline, marine fishing in the Philippines in more than an industry; it is a way of life.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Fishing_Philippines_style.jpg/640px-Fishing_Philippines_style.jpg	NA	NA	NA	NA	NA	PH
Philippines	PHL	3	The growth rate is slowing in conjunction with a declining fertility rate of 7 children per woman in the 1960s down to most recently 2.5 children.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1507675841101-8c757cb4cc6d?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1480&q=80	NA	NA	NA	NA	NA	PH
Poland	POL	1	Forest cover has been increasing since the mid 1990s and reached 29.3% of the country's territory in 2012.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Poland_forests.jpg	NA	NA	NA	NA	NA	NA	PL
Poland	POL	2	Poland enacted a near total ban on abortion even with public opinion polls that show a majority of citiizens opposed additional restrictions.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Protest_in_Gdansk_against_Poland%27s_new_abortion_laws_24.10.2020.jpg	NA	NA	NA	NA	NA	NA	PL
Poland	POL	3	Poland has the worst air pollution in the European Union.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Warszawski_smog_(22798350941).jpg	NA	NA	NA	NA	NA	NA	PL
Portugal	PRT	1	The Alto Minho region is home to Portugal's only national park.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Alto_Minho_%2849411542718%29.jpg/640px-Alto_Minho_%2849411542718%29.jpg	NA	NA	NA	NA	NA	PT
Portugal	PRT	2	With less pressure from population growth and a focus on the environment, the water standards, air quality, urban waste, and energy sectors have shown high improvement.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Cais_da_Ribeira%2C_Oporto%2C_Portugal%2C_2012-05-09%2C_DD_21.JPG/640px-Cais_da_Ribeira%2C_Oporto%2C_Portugal%2C_2012-05-09%2C_DD_21.JPG	NA	NA	NA	NA	NA	PT
Portugal	PRT	3	Portugal is one of the fastest declining populations in Europe yet still has roughly three times as many people than its renewable resources can support sustainably..	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Albufeira_beach_portugal.jpg/640px-Albufeira_beach_portugal.jpg	NA	NA	NA	NA	NA	PT
Qatar	QAT	1	Once a sleepy country in the Middle East, Qatar in the 1990s developed the largest gas field in the world transforming the country and the wealth of its citizens making them one of the richest in the world.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Souq_Al_Medina_at_Medina_Centrale_in_The_Pearl_Qatar.jpg/640px-Souq_Al_Medina_at_Medina_Centrale_in_The_Pearl_Qatar.jpg	NA	NA	NA	NA	NA	QA
Qatar	QAT	2	Air, water, and land pollution are significant environmental issues in Qatar.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Abandoned_construction_waste_in_Doha.jpg/640px-Abandoned_construction_waste_in_Doha.jpg	NA	NA	NA	NA	NA	QA
Qatar	QAT	3	Pollution from the oil industry poses a threat to the nation's water.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Far_view_of_Dukhan_oil_facilities.jpg/1599px-Far_view_of_Dukhan_oil_facilities.jpg	NA	NA	NA	NA	NA	QA
