Country	iso3c	ID	Caption	Provider	Artist	ArtistExtra	ArtistURL	Artist2ndURL	ArtistHTML	License	LicenseURL	InfoURL	FileURL	iso2c	folder	ImageName	OriginURL	Previous effort to make Attribution
Morocco	MAR	1	Morocco’s human activity has denuded much of the landscape of natural vegetation and large animals.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1624802294472-4dc449c1c127?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2670&q=80	MA	NA	NA	NA	NA
Morocco	MAR	2	Water scarcity and poor soil conservation have led to soil erosion and desertification.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1569531955310-c02f71c2ddaf?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=987&q=80	MA	NA	NA	NA	NA
Morocco	MAR	3	The Population Reference Bureau reports Morocco succeeded in expanding its family planning services throughout the country, closing gaps in modern contraceptive use among women in rural and urban areas.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1523457868410-60769d66e92b?ixid=MnwxMjA3fDB8MHxzZWFyY2h8NDM5fHxtb3JvY2NvfGVufDB8fDB8fA%3D%3D&ixlib=rb-1.2.1&auto=format&fit=crop&w=800&q=60	MA	NA	NA	NA	NA
Mozambique	MOZ	2	80% of Mozambique’s population live in rural areas and depend on wood for cooking and for heating of water for domestic use, space heating and drying of foodstuffs.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1595761033910-f8993636082d?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2274&q=80	MZ	NA	NA	NA	NA
New Zealand	NZL	2	Fertilizers and animal manure from the country’s 27 million sheep and 10 million cattle are making waterways toxic and unswimmable due to high levels of bacteria such as E coli.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1606706193920-48aa6b9a9de6?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1470&q=80	NZ	NA	NA	NA	NA
Papua New Guinea	PNG	1	The island is the third largest tropical rainforest in the world.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1615608178738-37d47d27c13d?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2274&q=80	PG	NA	NA	NA	NA
Papua New Guinea	PNG	3	Papua New Guinea currently has high fertility rate of just over 3.5 children per woman.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1590364623978-7268baee5715?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2617&q=80	PG	NA	NA	NA	NA
Paraguay	PRY	3	A young woman in Asuncion Paraguay.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1519184733500-6b8da0436307?ixid=MnwxMjA3fDB8MHxzZWFyY2h8OXx8cGFyYWd1YXl8ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=800&q=60	PY	NA	NA	NA	NA
Peru	PER	3	Sustainability is being eroded by population growth from above replacement fertility, massive immigration of Venezuelans and the demand for resources from the growing world population.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1568805647831-79a19e414f21?ixid=MnwxMjA3fDB8MHxzZWFyY2h8ODN8fHBlcnV8ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=500&q=60	PE	NA	NA	NA	NA
Philippines	PHL	3	The growth rate is slowing in conjunction with a declining fertility rate of 7 children per woman in the 1960s down to most recently 2.5 children.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1507675841101-8c757cb4cc6d?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1480&q=80	PH	NA	NA	NA	NA
Russia	RUS	3	Overlook of Staritsky Peninsula at summer.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1570340831042-040b3999690c?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2672&q=80	RU	NA	NA	NA	NA
Senegal	SEN	2	The fertility rate has averaged 5 children per woman the past decade with pressure from husbands cited as a primary influence for having more children.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1544374895-c98e79ac19af?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=2671&q=80	SN	NA	NA	NA	NA
Serbia	SRB	2	Rivers have been polluted by toxic industrial waste and many cities, including Belgrade, lack good sewage and wastewater systems.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1613601740367-410ae03b2ec7?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2670&q=80	RS	NA	NA	NA	NA
Sierra Leone	SLE	2	Women farming cassava in Sierra Leone.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1509099342178-e323b1717dba?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=2672&q=80	SL	NA	NA	NA	NA
Singapore	SGP	2	With a rising per capita national income equal to the United States, huge consumption has led to a greater volume of wastes and the need for better waste and pollution management in air and water quality.	Unsplash	NA	NA	https://unsplash.com/@mikeenerio	NA	NA	Unsplash	https://unsplash.com/license	https://unsplash.com/photos/tmqsL3BmZ80	<not available; JM downloaded manually>	SG	NA	NA	NA	NA
Slovakia	SVK	1	Bratislava, Slovakia.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1572085825670-680538e598fb?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1335&q=80	SK	NA	NA	NA	NA
Somalia	SOM	1	The Somalian education system has been destroyed over years of conflict resulting in only 20% of its children accessing primary education.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1602181064453-8dce7eed9e2d?ixid=MnwxMjA3fDB8MHxzZWFyY2h8N3x8c29tYWxpYXxlbnwwfHwwfHw%3D&ixlib=rb-1.2.1&auto=format&fit=crop&w=900&q=60	SO	NA	NA	NA	NA
South Korea	KOR	1	Seoul, Korea.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1579085353237-916e72ecb32d?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1364&q=80	KR	NA	NA	NA	NA
Spain	ESP	2	Massive growth in coastal development has lead to significant environmental damage.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1464790719320-516ecd75af6c?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2340&q=80	ES	NA	NA	NA	NA
Sri Lanka	LKA	1	Sri Lanka is one of the planet’s 25 “biodiversity hotspots,” so designated because of a very high level of species unique to the area.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1603226851831-ffea5cf8c6e7?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2340&q=80	LK	NA	NA	NA	NA
Sri Lanka	LKA	2	The natural forest in Sri Lanka has shrunk from 70% of the island at the start of the 20th century to about 20% by 2005.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1559038300-2c1c9d6d7d5f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2340&q=80	LK	NA	NA	NA	NA
St. Lucia	LCA	3	Saint Lucia is known for its jagged volcanic mountains jutting up from the azure waters.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1585420966319-78f5b8b1d9bb?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1336&q=80	LC	NA	NA	NA	NA
Sweden	SWE	2	Despite its reputation, Sweden has surprisingly light forestry laws, and often leaves decisions about logging to timber companies.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1440581572325-0bea30075d9d?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2148&q=80	SE	NA	NA	NA	NA
Switzerland	CHE	3	Switzerland has an extraordinarily rich biodiversity which supports over 45,000 surveyed species.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1521292270410-a8c4d716d518?ixid=MnwxMjA3fDB8MHxzZWFyY2h8Mnx8c3dpdHplcmxhbmR8ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=900&q=60	CH	NA	NA	NA	NA
Tanzania	TZA	1	Reliant on wildlife-based tourism, Tanzania has protected a third of its land.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1631182956979-d45cec60a847?ixid=MnwxMjA3fDB8MHxzZWFyY2h8MXx8dGFuc2FuaWF8ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=900&q=60	TZ	NA	NA	NA	NA
Thailand	THA	1	Thailand’s remarkable economic and social development has led to the overexploitation and degradation of much of its biodiversity, rich forests, minerals, marine life, and beautiful beaches.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1500111528867-e830e28287d4?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2338&q=80	TH	NA	NA	NA	NA
Trinidad And Tobago	TTO	1	The UNEP reports Trinidad and Tobago as the most industrialized country in the Commonwealth Caribbean region.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1602066556450-62f988867a31?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2832&q=80	TT	NA	NA	NA	NA
Uruguay	URY	1	Uruguay is blessed with rich and abundant biodiversity and a small human population.	Unsplash	NA	NA	NA	NA	NA	Unsplash	https://unsplash.com/license	NA	https://images.unsplash.com/photo-1624416254374-b471bfcaac81?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=870&q=80	UY	NA	NA	NA	NA
Afghanistan	AFG	2	Large Afghan family.	Wikimedia	DoD photo by: SRA BETHANN HUNT, USAF	NA	NA	NA	DoD photo by: SRA BETHANN HUNT, USAF	Public domain	NA	https://commons.wikimedia.org/wiki/File:Afghan_family_Pashtun_home.JPEG	https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Afghan_family_Pashtun_home.JPEG/640px-Afghan_family_Pashtun_home.JPEG	AF	3/37/	Afghan_family_Pashtun_home.JPEG	NA	NA
Albania	ALB	1	Albania’s biggest city,Tirana.	Wikimedia	Albinfo		//commons.wikimedia.org/wiki/User:Albinfo	NA	<a href='//commons.wikimedia.org/wiki/User:Albinfo' title='User:Albinfo'>Albinfo</a>	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	https://commons.wikimedia.org/wiki/File:Tirana_from_South.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Tirana_from_South.jpg/640px-Tirana_from_South.jpg	AL	0/06/	Tirana_from_South.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Albinfo' title='User:Albinfo'>Albinfo</a>, <a href='https://commons.wikimedia.org/wiki/File:Tirana_from_South.jpg'>Tirana_from_South.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/3.0'>CC BY-SA 3.0</a>, via Wikimedia Commons
Albania	ALB	2	Farmer in Northern Albania.	Wikimedia	Adam Jones	from Kelowna, BC, Canada	https://www.flickr.com/people/41000732@N04	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/41000732@N04'>Adam Jones</a> from Kelowna, BC, Canada	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	https://commons.wikimedia.org/wiki/File:Farmer_in_Field_-_Theth_Village_-_Northern_Albania_(41838452595).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Farmer_in_Field_-_Theth_Village_-_Northern_Albania_(41838452595).jpg/640px-Farmer_in_Field_-_Theth_Village_-_Northern_Albania_(41838452595).jpg	AL	4/4e/	Farmer_in_Field_-_Theth_Village_-_Northern_Albania_(41838452595).jpg	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/41000732@N04'>Adam Jones</a> from Kelowna, BC, Canada, <a href='https://commons.wikimedia.org/wiki/File:Farmer_in_Field_-_Theth_Village_-_Northern_Albania_(41838452595).jpg'>Farmer_in_Field_-_Theth_Village_-_Northern_Albania_(41838452595).jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/2.0'>CC BY-SA 2.0</a>, via Wikimedia Commons
Albania	ALB	3	Albanian schoolchildren.	Wikimedia	Goodfaith17		NA	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Goodfaith17&amp;action=edit&amp;redlink=1' class='new' title='User:Goodfaith17 (page does not exist)'>Goodfaith17</a>	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	https://commons.wikimedia.org/wiki/File:Albanian_children_at_school.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Albanian_children_at_school.jpg/640px-Albanian_children_at_school.jpg	AL	b/b8/	Albanian_children_at_school.jpg	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Goodfaith17&amp;action=edit&amp;redlink=1' class='new' title='User:Goodfaith17 (page does not exist)'>Goodfaith17</a>, <a href='https://commons.wikimedia.org/wiki/File:Albanian_children_at_school.jpg'>Albanian_children_at_school.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/3.0'>CC BY-SA 3.0</a>, via Wikimedia Commons
Algeria	DZA	1	Algeria has large proved reserves of crude oil and natural gas, as well as resources that already are connected to world markets through an extensive natural gas pipeline network.	Wikimedia	U.S. Energy Information Administration		https://www.flickr.com/people/124982865@N08	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/124982865@N08'>U.S. Energy Information Administration</a>	Public domain	NA	https://commons.wikimedia.org/wiki/File:Oil_and_natural_gas_basins_and_pipeline_infrastructure_in_Algeria_(29079856511).png	https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Oil_and_natural_gas_basins_and_pipeline_infrastructure_in_Algeria_(29079856511).png/640px-Oil_and_natural_gas_basins_and_pipeline_infrastructure_in_Algeria_(29079856511).png	DZ	c/ce/	Oil_and_natural_gas_basins_and_pipeline_infrastructure_in_Algeria_(29079856511).png	https://upload.wikimedia.org/wikipedia/commons/c/ce/Oil_and_natural_gas_basins_and_pipeline_infrastructure_in_Algeria_%2829079856511%29.png	NA
Algeria	DZA	2	4/5 of Algeria is desert.	Wikimedia	Deep Kadam		NA	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Deepkadam&amp;action=edit&amp;redlink=1' class='new' title='User:Deepkadam (page does not exist)'>Deep Kadam</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:Lone_tree_in_the_desert.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Lone_tree_in_the_desert.jpg/640px-Lone_tree_in_the_desert.jpg	DZ	e/ee/	Lone_tree_in_the_desert.jpg	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Deepkadam&amp;action=edit&amp;redlink=1' class='new' title='User:Deepkadam (page does not exist)'>Deep Kadam</a>, <a href='https://commons.wikimedia.org/wiki/File:Lone_tree_in_the_desert.jpg'>Lone_tree_in_the_desert.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
Algeria	DZA	3	Algeria imports roughly half of all the food it needs for its growing population.	Wikimedia	Bachounda		//commons.wikimedia.org/wiki/User:Bachounda	NA	<a href='//commons.wikimedia.org/wiki/User:Bachounda' title='User:Bachounda'>Bachounda</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:Wikipedia_Education_Program_Algeria_V2_Ceremony_(53).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Wikipedia_Education_Program_Algeria_V2_Ceremony_(53).jpg/640px-Wikipedia_Education_Program_Algeria_V2_Ceremony_(53).jpg	DZ	a/a4/	Wikipedia_Education_Program_Algeria_V2_Ceremony_(53).jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Bachounda' title='User:Bachounda'>Bachounda</a>, <a href='https://commons.wikimedia.org/wiki/File:Wikipedia_Education_Program_Algeria_V2_Ceremony_(53).jpg'>Wikipedia_Education_Program_Algeria_V2_Ceremony_(53).jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
Angola	AGO	1	A rural Angola village.	Wikimedia	Paulo César Santos	NA	NA	NA	Paulo César Santos	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	https://commons.wikimedia.org/wiki/File:Streetscene_Angola_village.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Streetscene_Angola_village.JPG/640px-Streetscene_Angola_village.JPG	AO	6/6b/	Streetscene_Angola_village.JPG	NA	Paulo César Santos, <a href='https://commons.wikimedia.org/wiki/File:Streetscene_Angola_village.JPG'>Streetscene_Angola_village.JPG</a>; <a href='http://creativecommons.org/publicdomain/zero/1.0/deed.en'>CC0</a>, via Wikimedia Commons
Angola	AGO	2	Agroforestry contour planting.	Wikimedia	Pixture2016		NA	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Pixture2016&amp;action=edit&amp;redlink=1' class='new' title='User:Pixture2016 (page does not exist)'>Pixture2016</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:Agroforestry_contour_planting.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Agroforestry_contour_planting.jpg/640px-Agroforestry_contour_planting.jpg	AO	a/ab/	Agroforestry_contour_planting.jpg	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Pixture2016&amp;action=edit&amp;redlink=1' class='new' title='User:Pixture2016 (page does not exist)'>Pixture2016</a>, <a href='https://commons.wikimedia.org/wiki/File:Agroforestry_contour_planting.jpg'>Agroforestry_contour_planting.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
Angola	AGO	3	Polluted waters.	Wikimedia	Fotokannan		//commons.wikimedia.org/wiki/User:Fotokannan	NA	<a href='//commons.wikimedia.org/wiki/User:Fotokannan' title='User:Fotokannan'>Fotokannan</a>	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	https://commons.wikimedia.org/wiki/File:Water_pollution_due_to_plastic.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Water_pollution_due_to_plastic.jpg/640px-Water_pollution_due_to_plastic.jpg	AO	5/5f/	Water_pollution_due_to_plastic.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Fotokannan' title='User:Fotokannan'>Fotokannan</a>, <a href='https://commons.wikimedia.org/wiki/File:Water_pollution_due_to_plastic.jpg'>Water_pollution_due_to_plastic.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/3.0'>CC BY-SA 3.0</a>, via Wikimedia Commons
Antigua & Barbuda	ATG	1	Tourism threatens the remaining forest as well as the mangroves which are being cleared for large-scale hotels.	Wikimedia	Андрей Бобровский		https://web.archive.org/web/20161103094930/http://www.panoramio.com/user/558771?with_photo_id=131638329	NA	<a rel='nofollow' class='external text' href='https://web.archive.org/web/20161103094930/http://www.panoramio.com/user/558771?with_photo_id=131638329'>Андрей Бобровский</a>	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	https://commons.wikimedia.org/wiki/File:St_John%27s,_Antigua_and_Barbuda_-_panoramio_(1).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/St_John%27s,_Antigua_and_Barbuda_-_panoramio_(1).jpg/640px-St_John%27s,_Antigua_and_Barbuda_-_panoramio_(1).jpg	AG	4/4a/	St_John%27s,_Antigua_and_Barbuda_-_panoramio_(1).jpg	NA	<a rel='nofollow' class='external text' href='https://web.archive.org/web/20161103094930/http://www.panoramio.com/user/558771?with_photo_id=131638329'>Андрей Бобровский</a>, <a href='https://commons.wikimedia.org/wiki/File:St_John%27s,_Antigua_and_Barbuda_-_panoramio_(1).jpg'>St_John%27s,_Antigua_and_Barbuda_-_panoramio_(1).jpg</a>; <a href='https://creativecommons.org/licenses/by/3.0'>CC BY 3.0</a>, via Wikimedia Commons
